 0 0 -1.706667e+02 
  1 1 -1.703647e+02 
  2 2 -2.254132e+00 
  3 3 -3.079201e+00 
  4 4 -2.254132e+00 
  5 5 -3.079201e+00 
  6 6 -2.254132e+00 
  7 7 -3.079201e+00 
  8 8 -2.254132e+00 
  9 9 -3.079201e+00 
  10 10 -2.254132e+00 
  11 11 -3.079201e+00 
  12 12 -2.254132e+00 
  13 13 -3.079201e+00 
  14 14 -2.254132e+00 
  15 15 -3.079201e+00 
  16 16 -2.254132e+00 
  17 17 -3.079201e+00 
  18 18 -2.254132e+00 
  19 19 -3.079201e+00 
  20 20 -2.254132e+00 
  21 21 -3.079201e+00 
  22 22 -2.254132e+00 
  23 23 -3.079201e+00 
  24 24 -2.254132e+00 
  25 25 -3.079201e+00 
  26 26 -2.254132e+00 
  27 27 -3.079201e+00 
  28 28 -2.254132e+00 
  29 29 -3.079201e+00 
  30 30 -2.254132e+00 
  31 31 -3.079201e+00 
  32 32 -2.254132e+00 
  33 33 -3.079201e+00 
  34 34 -2.254132e+00 
  35 35 -3.079201e+00 
  36 36 -2.254132e+00 
  37 37 -3.079201e+00 
  38 38 -2.254132e+00 
  39 39 -3.079201e+00 
  40 40 -2.254132e+00 
  41 41 -3.079201e+00 
  42 42 -2.254132e+00 
  43 43 -3.079201e+00 
  44 44 -2.254132e+00 
  45 45 -3.079201e+00 
  46 46 -2.254132e+00 
  47 47 -3.079201e+00 
  48 48 -2.254132e+00 
  49 49 -3.079201e+00 
  50 50 -2.254132e+00 
  51 51 -3.079201e+00 
  52 52 -2.254132e+00 
  53 53 -3.079201e+00 
  54 54 -2.254132e+00 
  55 55 -3.079201e+00 
  56 56 -2.254132e+00 
  57 57 -3.079201e+00 
  58 58 -2.254132e+00 
  59 59 -3.079201e+00 
  60 60 -2.254132e+00 
  61 61 -3.079201e+00 
  62 62 -2.254132e+00 
  63 63 -3.079201e+00 
  64 64 1.684125e+02 
  65 65 1.672855e+02 
  66 66 -3.160957e+02 
  67 67 -3.115875e+02 
  68 68 -3.980854e+01 
  69 69 -5.212535e+01 
  70 70 -3.980854e+01 
  71 71 -5.212535e+01 
  72 72 -3.980854e+01 
  73 73 -5.212535e+01 
  74 74 -3.980854e+01 
  75 75 -5.212535e+01 
  76 76 -3.980854e+01 
  77 77 -5.212535e+01 
  78 78 -3.980854e+01 
  79 79 -5.212535e+01 
  80 80 -3.980854e+01 
  81 81 -5.212535e+01 
  82 82 -3.980854e+01 
  83 83 -5.212535e+01 
  84 84 -3.980854e+01 
  85 85 -5.212535e+01 
  86 86 -3.980854e+01 
  87 87 -5.212535e+01 
  88 88 -3.980854e+01 
  89 89 -5.212535e+01 
  90 90 -3.980854e+01 
  91 91 -5.212535e+01 
  92 92 -3.980854e+01 
  93 93 -5.212535e+01 
  94 94 -3.980854e+01 
  95 95 -5.212535e+01 
  96 96 -3.980854e+01 
  97 97 -5.212535e+01 
  98 98 -3.980854e+01 
  99 99 -5.212535e+01 
  100 100 -3.980854e+01 
  101 101 -5.212535e+01 
  102 102 -3.980854e+01 
  103 103 -5.212535e+01 
  104 104 -3.980854e+01 
  105 105 -5.212535e+01 
  106 106 -3.980854e+01 
  107 107 -5.212535e+01 
  108 108 -3.980854e+01 
  109 109 -5.212535e+01 
  110 110 -3.980854e+01 
  111 111 -5.212535e+01 
  112 112 -3.980854e+01 
  113 113 -5.212535e+01 
  114 114 -3.980854e+01 
  115 115 -5.212535e+01 
  116 116 -3.980854e+01 
  117 117 -5.212535e+01 
  118 118 -3.980854e+01 
  119 119 -5.212535e+01 
  120 120 -3.980854e+01 
  121 121 -5.212535e+01 
  122 122 -3.980854e+01 
  123 123 -5.212535e+01 
  124 124 -3.980854e+01 
  125 125 -5.212535e+01 
  126 126 -3.980854e+01 
  127 127 -5.212535e+01 
  128 128 -3.980854e+01 
  129 129 -5.212535e+01 
  130 130 2.762872e+02 
  131 131 2.594621e+02 
  132 132 -3.160957e+02 
  133 133 -3.115875e+02 
  134 134 -3.980854e+01 
  135 135 -5.212535e+01 
  136 136 -3.980854e+01 
  137 137 -5.212535e+01 
  138 138 -3.980854e+01 
  139 139 -5.212535e+01 
  140 140 -3.980854e+01 
  141 141 -5.212535e+01 
  142 142 -3.980854e+01 
  143 143 -5.212535e+01 
  144 144 -3.980854e+01 
  145 145 -5.212535e+01 
  146 146 -3.980854e+01 
  147 147 -5.212535e+01 
  148 148 -3.980854e+01 
  149 149 -5.212535e+01 
  150 150 -3.980854e+01 
  151 151 -5.212535e+01 
  152 152 -3.980854e+01 
  153 153 -5.212535e+01 
  154 154 -3.980854e+01 
  155 155 -5.212535e+01 
  156 156 -3.980854e+01 
  157 157 -5.212535e+01 
  158 158 -3.980854e+01 
  159 159 -5.212535e+01 
  160 160 -3.980854e+01 
  161 161 -5.212535e+01 
  162 162 -3.980854e+01 
  163 163 -5.212535e+01 
  164 164 -3.980854e+01 
  165 165 -5.212535e+01 
  166 166 -3.980854e+01 
  167 167 -5.212535e+01 
  168 168 -3.980854e+01 
  169 169 -5.212535e+01 
  170 170 -3.980854e+01 
  171 171 -5.212535e+01 
  172 172 -3.980854e+01 
  173 173 -5.212535e+01 
  174 174 -3.980854e+01 
  175 175 -5.212535e+01 
  176 176 -3.980854e+01 
  177 177 -5.212535e+01 
  178 178 -3.980854e+01 
  179 179 -5.212535e+01 
  180 180 -3.980854e+01 
  181 181 -5.212535e+01 
  182 182 -3.980854e+01 
  183 183 -5.212535e+01 
  184 184 -3.980854e+01 
  185 185 -5.212535e+01 
  186 186 -3.980854e+01 
  187 187 -5.212535e+01 
  188 188 -3.980854e+01 
  189 189 -5.212535e+01 
  190 190 -3.980854e+01 
  191 191 -5.212535e+01 
  192 192 -3.980854e+01 
  193 193 -5.212535e+01 
  194 194 -3.980854e+01 
  195 195 -5.212535e+01 
  196 196 2.762872e+02 
  197 197 2.594621e+02 
  198 198 -3.160957e+02 
  199 199 -3.115875e+02 
  200 200 -3.980854e+01 
  201 201 -5.212535e+01 
  202 202 -3.980854e+01 
  203 203 -5.212535e+01 
  204 204 -3.980854e+01 
  205 205 -5.212535e+01 
  206 206 -3.980854e+01 
  207 207 -5.212535e+01 
  208 208 -3.980854e+01 
  209 209 -5.212535e+01 
  210 210 -3.980854e+01 
  211 211 -5.212535e+01 
  212 212 -3.980854e+01 
  213 213 -5.212535e+01 
  214 214 -3.980854e+01 
  215 215 -5.212535e+01 
  216 216 -3.980854e+01 
  217 217 -5.212535e+01 
  218 218 -3.980854e+01 
  219 219 -5.212535e+01 
  220 220 -3.980854e+01 
  221 221 -5.212535e+01 
  222 222 -3.980854e+01 
  223 223 -5.212535e+01 
  224 224 -3.980854e+01 
  225 225 -5.212535e+01 
  226 226 -3.980854e+01 
  227 227 -5.212535e+01 
  228 228 -3.980854e+01 
  229 229 -5.212535e+01 
  230 230 -3.980854e+01 
  231 231 -5.212535e+01 
  232 232 -3.980854e+01 
  233 233 -5.212535e+01 
  234 234 -3.980854e+01 
  235 235 -5.212535e+01 
  236 236 -3.980854e+01 
  237 237 -5.212535e+01 
  238 238 -3.980854e+01 
  239 239 -5.212535e+01 
  240 240 -3.980854e+01 
  241 241 -5.212535e+01 
  242 242 -3.980854e+01 
  243 243 -5.212535e+01 
  244 244 -3.980854e+01 
  245 245 -5.212535e+01 
  246 246 -3.980854e+01 
  247 247 -5.212535e+01 
  248 248 -3.980854e+01 
  249 249 -5.212535e+01 
  250 250 -3.980854e+01 
  251 251 -5.212535e+01 
  252 252 -3.980854e+01 
  253 253 -5.212535e+01 
  254 254 -3.980854e+01 
  255 255 -5.212535e+01 
 
